0.00000000	0.70710678	1.41421356	1.50260191	2.20970869
0.50000000	1.20889910	2.41779819	2.74568728	3.77780968
1.00000000	1.47186918	2.94373836	3.60672348	4.64378537
1.50000000	1.48789928	2.97579856	4.00875474	4.80258126
2.00000000	1.30756120	2.61512241	3.99751114	4.41254295
2.50000000	1.02688417	2.05376835	3.72796276	3.75855958
3.00000000	0.76303403	1.52606805	3.42400224	3.18309971
3.50000000	0.62487093	1.24974186	3.32116417	3.00232418
4.00000000	0.68560596	1.37121191	3.60644383	3.42804886
4.50000000	0.96426187	1.92852375	4.36998914	4.51484883
5.00000000	1.42048684	2.84097367	5.58053265	6.14540239
5.50000000	1.96399897	3.92799794	7.09061764	8.05778207
6.00000000	2.47635630	4.95271260	8.67037672	9.90810737
6.50000000	2.83972722	5.67945443	10.06162899	11.35329789
7.00000000	2.96562097	5.93124194	11.03908502	12.13373045
7.50000000	2.81654589	5.63309178	11.46370572	12.13561472
8.00000000	2.41529272	4.83058544	11.31517920	11.41785777
8.50000000	1.83956853	3.67913707	10.69558848	10.19687323
9.00000000	1.20329178	2.40658357	9.80339252	8.79307933
9.50000000	0.62912300	1.25824601	8.88410681	7.55220314
10.00000000	0.21895010	0.43790021	8.16977015	6.76066950
10.50000000	0.02954637	0.05909275	7.82202475	6.57579553
11.00000000	0.05935157	0.11870314	7.89274739	6.98788067
11.50000000	0.24960189	0.49920378	8.31186721	7.82346749
12.00000000	0.49952052	0.99904105	8.90534478	8.78896362
12.50000000	0.69183705	1.38367410	9.43889753	9.54392819
13.00000000	0.72237446	1.44474893	9.67674880	9.78605921
13.50000000	0.52644623	1.05289246	9.44099491	9.32704948
14.00000000	0.09558654	0.19117308	8.65702963	8.14071086
14.50000000	-0.51949630	-1.03899260	7.37387523	6.37155332
15.00000000	-1.22048017	-2.44096034	5.75441043	4.30168513
15.50000000	-1.88468617	-3.76937235	4.03785263	2.28410265
16.00000000	-2.39435089	-4.78870178	2.48364356	0.65866636
16.50000000	-2.66475899	-5.32951799	1.31043862	-0.32870238
17.00000000	-2.66435926	-5.32871853	0.64509830	-0.58385773
17.50000000	-2.42194866	-4.84389733	0.49413101	-0.18517541
18.00000000	-2.01917399	-4.03834798	0.74454003	0.63783489
18.50000000	-1.57019397	-3.14038794	1.19382907	1.56278024
19.00000000	-1.19348665	-2.38697329	1.60178364	2.25520434
19.50000000	-0.98270836	-1.96541672	1.75131583	2.45215964
20.00000000	-0.98374118	-1.96748236	1.50344401	2.02804405
20.50000000	-1.18354867	-2.36709735	0.83291779	1.02656032
21.00000000	-1.51356719	-3.02713437	-0.16425872	-0.34904533
21.50000000	-1.86679913	-3.73359827	-1.29326841	-1.78509031
22.00000000	-2.12441855	-4.24883711	-2.30740946	-2.93389531
22.50000000	-2.18536853	-4.37073707	-2.96803280	-3.49884717
23.00000000	-1.99169618	-3.98339237	-3.10282119	-3.30725962
23.50000000	-1.54341298	-3.08682597	-2.64814344	-2.35318906
24.00000000	-0.89923174	-1.79846349	-1.66511155	-0.79971453
24.50000000	-0.16298816	-0.32597632	-0.32540187	1.05988948
25.00000000	0.54094098	1.08188195	1.12970051	2.87259816
25.50000000	1.09721754	2.19443508	2.44702344	4.31047324
26.00000000	1.42689127	2.85378253	3.42188450	5.14914558
26.50000000	1.50583625	3.01167250	3.94636541	5.32075620
27.00000000	1.36977472	2.73954944	4.03369372	4.92842528
27.50000000	1.10467196	2.20934392	3.81279403	4.21873995
28.00000000	0.82486738	1.64973476	3.49437729	3.51903215
28.50000000	0.64430885	1.28861770	3.31690726	3.15483988
29.00000000	0.64794519	1.29589037	3.48571169	3.36779748
29.50000000	0.87029195	1.74058390	4.12018485	4.25409596
30.00000000	1.28642834	2.57285668	5.22204767	5.73861739
